topico;edicao;ano;cidade_pais;agente_cargo;trecho_curto;trecho_discurso
Sustentabilidade;COP23;2017;Bonn, Alemanhã;José Sarney Filho, Ministro do Meio Ambiente;Ao implantar as políticas públicas necessárias, abrimos caminho para um novo projeto de desenvolvimento do País, de modo transversal e integrado aos Objetivos de Desenvolvimento Sustentável.;Nossa visão vai além da perspectiva ambiental. Ao implantar as políticas públicas necessárias, abrimos caminho para um novo projeto de desenvolvimento do País, de modo transversal e integrado aos Objetivos de Desenvolvimento Sustentável.
Sustentabilidade;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;Estamos nos distanciando de padrões de produção e consumo insustentáveis e encontrando processos equilibrados para responder à crescente demanda por alimentos e energia sustentáveis.;Estamos nos distanciando de padrões de produção e consumo insustentáveis e encontrando processos equilibrados para responder à crescente demanda por alimentos e energia sustentáveis.
Sustentabilidade;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;Reconhecemos a necessidade de desenvolver práticas de produção sustentáveis.;Reconhecemos a necessidade de desenvolver práticas de produção sustentáveis. O setor agrícola brasileiro demonstra compromisso, interesse e empenho na promoção de uma agricultura resiliente.
Sustentabilidade;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;O fortalecimento das parcerias bilaterais e multilaterais é essencial para alcançarmos um êxito cada vez maior, conjugando o imperativo de redução das emissões com o crescimento sustentável e a erradicação da pobreza.;O fortalecimento das parcerias bilaterais e multilaterais é essencial para alcançarmos um êxito cada vez maior, conjugando o imperativo de redução das emissões com o crescimento sustentável e a erradicação da pobreza.
Urgência;COP10;2004;Buenos Aires, Argentina;Marina Silva, Ministra do Meio Ambiente;Não há tempo a perder. Na verdade, muito tempo já se passou sem que esforços significativos tenham sido feitos nessas questões que aqui estamos discutindo.;Não há tempo a perder. Na verdade, muito tempo já se passou sem que esforços significativos tenham sido feitos nessas questões que aqui estamos discutindo.
Urgência;COP10;2004;Buenos Aires, Argentina;Marina Silva, Ministra do Meio Ambiente;Não podemos esperar o mesmo no que diz respeito às medidas de adaptação à mudança climática.;A entrada em vigor do Protocolo de Quioto é alvissareira, mas não podemos deixar de reconhecer o tempo que se passou até que esse instrumento se tornasse realidade e as conseqüências decorrentes desse atraso. Não podemos esperar o mesmo no que diz respeito às medidas de adaptação à mudança climática.
Urgência;COP11;2005;Montreal, Canada;Marina Silva, Ministra do Meio Ambiente;A entrada em vigor do Protocolo de Quioto foi um momento importante no regime internacional de mudança climática, mas não podemos deixar de reconhecer o tempo que se passou até que esse instrumento se tornasse realidade e as conseqüências decorrentes desse atraso.;No contexto das negociações internacionais, preocupa-me a forma como alguns países têm conseguido retardar ou dificultar negociações com base em seus interesses imediatos, de ordem puramente econômica. A entrada em vigor do Protocolo de Quioto foi um momento importante no regime internacional de mudança climática, mas não podemos deixar de reconhecer o tempo que se passou até que esse instrumento se tornasse realidade e as conseqüências decorrentes desse atraso.
Urgência;COP13;2007;Bali, Indonésia;Celso Amorim, Ministro de Relações Exteriores;Combater a mudança do clima é uma questão de sobrevivência. Ninguém pode realizá-lo sozinho.;Combater a mudança do clima é uma questão de sobrevivência. Ninguém pode realizá-lo sozinho. Diferentes países vêm a estas negociações com interesses e preocupações distintos. Todos, entretanto, têm a obrigação de contribuir para um resultado exitoso. Nada substitui o caminho multilateral.
Urgência;COP19;2013;Varsóvia, Polônia;Izabella Teixeira, Ministra do Meio Ambiente;Uma coisa garantimos: vamos levar essa discussão adiante, pois entendemos que ela é necessária e urgente.;Minha Delegação submeteu, para a consideração das Partes, uma proposta para que o Painel Intergovernamental sobre Mudanças Climáticas (IPCC) seja instado a desenvolver uma metodologia comum e simplificada para permitir às Partes quantificar as contribuições nacionais à mudança do clima historicamente. Ficamos satisfeitos em ver que a proposta foi aceita por todos os países em desenvolvimento, mas frustrados e surpresos em ver que outras partes nem mesmo permitiram que questão fosse debatida aqui em Varsóvia. Uma coisa garantimos: vamos levar essa discussão adiante, pois entendemos que ela é necessária e urgente.
Urgência;COP21;2015;Paris, França;Dilma Rousseff, Presidenta;Estamos aqui, Chefes de Estado e de Governo para vencê- lo, o que exige sentido de urgência, união, coragem para as novas escolhas e ações.;A mudança do clima pela ação dos homens é um dos maiores desafios globais contemporâneos. Estamos aqui, Chefes de Estado e de Governo para vencê- lo, o que exige sentido de urgência, união, coragem para as novas escolhas e ações.
Urgência;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;Estamos reunidos neste que é o principal fórum internacional para coordenar respostas globais à mudança do clima, que se torna cada dia mais premente.;Estamos reunidos neste que é o principal fórum internacional para coordenar respostas globais à mudança do clima, que se torna cada dia mais premente.
Urgência;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;"Quero deixar uma última mensagem: o tempo urge. Ao tempo que levamos discutindo textos e, principalmente, cobrando a sua implementação, o mundo lá fora se deteriora. Espécies estão sendo extintas; habitats desaparecendo; fontes se esgotando; poluentes e emissões se acumulando. E o Planeta cada vez mais quente.";"Quero deixar uma última mensagem: o tempo urge. Ao tempo que levamos discutindo textos e, principalmente, cobrando a sua implementação, o mundo lá fora se deteriora. Espécies estão sendo extintas; habitats desaparecendo; fontes se esgotando; poluentes e emissões se acumulando. E o Planeta cada vez mais quente."
Urgência;CO19;2013;Varsóvia, Polônia;Izabella Teixeira, Ministra do Meio Ambiente;Já ultrapassamos os níveis aceitáveis de emissões globais. Ou todos os países se comprometem agora com uma contribuição substancial e efetiva para os esforços de adaptação e a redução global das emissões, ou ações futuras podem chegar muito tarde.;Já ultrapassamos os níveis aceitáveis de emissões globais. Ou todos os países se comprometem agora com uma contribuição substancial e efetiva para os esforços de adaptação e a redução global das emissões, ou ações futuras podem chegar muito tarde. É por isso que as metas voluntárias brasileiras são tão ambiciosas e por isso estamos enfrentando esse problema com tanta firmeza em meu país.
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
